order_date,region,parcel_volume
2023-06-10,MY,547
2023-01-05,SG,313
2022-07-14,TH,339
2022-02-20,TH,325
2022-03-09,ID,702
2023-09-28,MY,516
2022-11-26,PH,439
2022-03-19,SG,348
2022-10-13,VN,236
2023-10-26,TH,305
2024-02-22,TH,296
2024-03-31,ID,1590
2022-05-11,MY,750
2023-08-05,MY,610
2022-01-06,VN,234
2023-11-07,SG,743
2022-06-09,PH,470
2023-02-03,TH,268
2022-06-25,SG,405
2022-12-26,PH,176
2024-12-10,PH,987
2022-11-17,SG,300
2023-12-07,TH,357
2023-06-16,SG,419
2023-01-05,VN,287
2022-07-09,VN,329
2023-04-06,TH,304
2022-02-17,MY,435
2023-02-02,ID,682
2023-07-25,VN,354
2023-03-18,VN,255
2024-02-26,ID,907
2022-05-24,VN,329
2024-12-23,PH,1489
2022-10-30,MY,533
2023-07-18,MY,622
2023-12-09,PH,761
2023-01-10,TH,273
2024-07-31,SG,440
2022-04-21,PH,417
2022-01-29,SG,641
2024-09-06,ID,1279
2022-05-20,SG,409
2022-07-22,MY,567
2023-07-29,PH,535
2024-10-26,PH,568
2024-08-22,VN,326
2022-03-24,ID,681
2023-03-09,PH,408
2022-12-30,VN,340
2022-12-02,VN,263
2022-01-08,TH,310
2024-02-18,TH,354
2023-05-03,VN,311
2023-12-13,SG,380
2023-02-28,ID,769
2022-07-20,VN,313
2024-03-19,MY,557
2023-04-19,VN,248
2023-03-11,MY,521
2022-10-11,TH,371
2023-04-15,MY,1268
2023-04-09,TH,528
2023-07-12,SG,436
2024-04-19,ID,1363
2023-05-16,ID,879
2022-10-22,VN,264
2022-05-22,ID,861
2024-11-01,TH,391
2023-02-18,SG,353
2022-04-25,VN,287
2022-10-09,MY,951
2023-12-14,TH,274
2024-08-19,VN,358
2022-03-16,SG,316
2022-02-04,PH,384
2022-01-19,VN,332
2022-02-12,MY,406
2022-03-07,SG,340
2022-09-03,VN,279
2024-04-24,ID,889
2023-11-23,MY,500
2024-08-06,PH,618
2023-07-05,ID,956
2024-03-23,TH,367
2023-04-05,ID,755
2024-07-12,MY,631
2023-10-24,PH,470
2024-08-06,ID,1057
2023-07-24,PH,608
2023-06-22,VN,273
2023-06-17,ID,885
2024-12-06,SG,414
2024-11-18,PH,567
2024-01-04,MY,519
2023-10-21,VN,294
2022-11-07,VN,607
2024-04-16,TH,127
2024-01-30,PH,538
2023-05-22,MY,623
2022-02-16,SG,297
2023-10-02,ID,875
2024-05-14,VN,314
2024-08-25,ID,1011
2022-03-06,VN,299
2022-05-04,ID,114
2023-08-11,MY,540
2022-02-26,SG,307
2024-09-02,VN,350
2023-01-21,VN,838
2023-11-26,PH,525
2022-06-05,ID,902
2022-04-14,SG,312
2024-05-25,PH,576
2022-02-28,TH,325
2024-12-25,ID,882
2024-10-04,PH,498
2022-05-08,SG,403
2024-01-19,SG,342
2022-03-11,VN,230
2022-10-16,ID,790
2024-07-19,ID,917
2023-12-19,SG,364
2024-02-05,TH,332
2023-12-09,TH,498
2023-11-24,SG,348
2024-02-02,PH,358
2023-07-26,PH,541
2024-11-21,SG,367
2024-08-23,VN,318
2024-03-19,SG,390
2023-04-23,TH,402
2022-04-06,TH,307
2024-09-26,VN,292
2024-07-31,ID,988
2022-06-12,SG,438
2024-04-06,TH,393
2022-07-01,VN,313
2023-10-04,VN,295
2023-08-26,MY,616
2024-01-10,VN,244
2022-05-24,TH,374
2024-11-22,VN,273
2022-02-03,TH,238
2022-08-27,TH,338
2023-05-14,VN,347
2024-09-12,ID,908
2023-12-27,MY,490
2022-02-10,TH,280
2023-05-20,PH,550
2024-03-02,VN,303
2024-09-08,ID,1643
2024-01-14,VN,288
2023-01-05,TH,275
2023-05-10,VN,295
2024-11-18,VN,319
2022-07-08,VN,234
2023-04-16,VN,304
2023-01-13,MY,626
2022-09-26,VN,295
2024-03-10,PH,575
2024-01-05,PH,506
2024-08-11,TH,424
2022-12-28,MY,501
2022-09-27,PH,485
2022-10-27,MY,529
2022-09-22,ID,739
2022-09-18,PH,545
2022-09-17,PH,482
2023-07-11,SG,439
2024-02-01,VN,534
2023-05-16,SG,434
2023-05-26,VN,306
2022-11-11,TH,1779
2024-07-18,ID,923
2022-08-20,TH,354
2023-08-14,PH,585
2022-07-28,SG,392
2024-12-18,MY,555
2022-12-15,TH,243
2022-09-04,ID,865
2023-05-14,MY,598
2023-10-25,MY,521
2024-06-28,VN,291
2022-02-02,TH,244
2024-07-12,ID,918
2023-11-29,PH,568
2023-04-04,TH,405
2022-09-26,ID,778
2023-11-01,ID,996
2023-08-15,PH,531
2024-09-27,VN,286
2024-03-25,MY,644
2024-04-14,TH,129
2022-06-22,TH,364
2022-02-26,MY,483
2023-07-02,VN,362
2023-06-14,VN,275
2024-04-22,VN,379
2023-06-23,TH,373
2023-05-20,SG,391
2023-02-04,SG,329
2022-03-12,VN,251
2023-11-17,MY,517
2022-08-10,SG,392
2024-04-01,SG,423
2023-04-14,VN,280
2022-04-26,SG,400
2024-02-26,PH,531
2023-02-07,PH,439
2023-11-19,ID,866
2024-03-30,MY,884
2023-12-02,VN,254
2023-09-05,ID,995
2022-10-22,TH,290
2024-05-29,SG,427
2024-03-04,PH,579
2024-10-05,SG,410
2022-03-17,SG,293
2024-03-31,VN,318
2022-12-08,SG,431
2022-02-09,ID,653
2024-03-13,MY,548
2023-07-08,MY,579
2022-11-03,VN,295
2022-09-16,ID,692
2024-01-03,SG,327
2022-08-31,SG,349
2024-04-27,ID,897
2023-09-23,SG,406
2024-05-11,VN,349
2022-02-21,PH,436
2022-08-26,PH,506
2022-03-26,VN,283
2022-05-25,TH,307
2022-10-03,VN,280
2022-05-18,MY,476
2022-02-01,MY,101
2022-04-04,SG,404
2024-05-21,MY,686
2023-07-13,ID,900
2024-06-23,ID,1073
2023-02-27,SG,387
2024-08-09,SG,439
2023-01-16,PH,421
2023-04-30,ID,1479
2022-01-20,SG,310
2022-08-13,MY,551
2023-12-10,PH,922
2022-12-30,SG,331
2022-01-08,ID,580
2023-01-05,PH,409
2022-05-04,SG,380
2022-03-20,VN,286
2023-02-11,TH,297
2023-11-18,VN,248
2022-10-10,VN,932
2022-12-21,MY,486
2022-04-16,MY,502
2022-08-23,SG,393
2023-04-02,SG,386
2023-12-20,MY,535
2024-09-14,TH,399
2023-06-19,SG,487
2024-02-13,ID,852
2022-03-24,SG,316
2024-10-08,ID,1461
2024-08-03,TH,396
2024-09-03,SG,480
2024-12-03,ID,930
2024-06-14,MY,645
2022-07-01,MY,490
2023-11-19,MY,554
2022-09-25,TH,408
2023-03-23,ID,704
2024-05-30,ID,925
2022-03-15,TH,309
2023-01-08,VN,420
2023-06-20,SG,465
2024-05-06,SG,463
2022-12-19,VN,282
2024-02-21,ID,758
2023-04-05,SG,372
2024-06-19,VN,325
2023-10-16,MY,564
2024-10-27,MY,915
2022-03-10,SG,326
2023-08-23,SG,407
2022-08-20,SG,369
2024-07-20,VN,321
2022-06-25,VN,292
2024-06-02,ID,1033
2023-07-19,VN,302
2024-12-27,ID,853
2022-12-30,TH,419
2022-05-09,TH,408
2023-06-16,ID,808
2022-04-14,VN,280
2022-09-04,SG,395
2024-07-24,TH,393
2023-03-17,TH,309
2023-02-21,SG,358
2024-09-22,TH,417
2022-04-09,SG,368
2023-09-24,MY,652
2023-09-03,ID,970
2023-03-10,PH,368
2023-07-25,ID,885
2024-06-02,MY,671
2022-08-10,MY,545
2022-12-10,ID,1095
2023-08-11,ID,844
2024-01-01,TH,175
2023-04-08,PH,468
2023-09-29,ID,765
2023-03-11,ID,773
2024-03-18,MY,633
2024-10-20,SG,460
2022-04-08,ID,639
2023-06-05,PH,655
2024-03-25,PH,523
2024-02-05,PH,487
2024-02-17,VN,454
2024-08-31,MY,632
2023-03-18,MY,475
2022-10-28,PH,377
2024-10-12,VN,282
2023-10-02,VN,347
2022-12-27,PH,492
2024-04-13,TH,111
2022-05-26,TH,326
2023-02-26,MY,544
2024-08-23,ID,909
2022-10-18,VN,283
2023-06-13,ID,894
2022-06-26,ID,822
2023-01-17,PH,381
2022-10-06,SG,354
2023-07-16,TH,398
2024-09-21,MY,560
2024-03-20,SG,402
2022-05-18,VN,279
2022-05-18,PH,434
2023-07-27,ID,811
2022-06-19,VN,313
2023-09-19,PH,501
2023-08-16,ID,901
2024-11-28,TH,318
2024-05-20,SG,453
2024-05-01,PH,543
2022-07-02,SG,381
2024-05-22,SG,435
2023-11-12,VN,292
2022-12-21,TH,311
2023-05-07,PH,612
2024-10-07,TH,546
2022-07-26,TH,350
2022-01-17,SG,327
2024-08-05,PH,681
2022-10-28,SG,344
2024-12-19,PH,1173
2023-01-19,ID,661
2024-05-02,ID,874
2024-02-24,MY,539
2023-01-06,ID,662
2024-01-13,PH,440
2022-08-31,TH,356
2022-08-05,VN,293
2022-06-28,VN,311
2023-01-18,PH,390
2024-11-15,VN,279
2022-12-31,PH,624
2022-01-10,MY,479
2024-08-30,MY,597
2022-06-19,SG,390
2024-06-08,TH,433
2022-08-29,MY,551
2024-12-29,MY,607
2023-06-27,VN,359
2023-03-11,VN,244
2023-03-26,PH,513
2023-10-26,PH,427
2022-02-24,SG,268
2022-05-01,TH,363
2022-05-31,TH,331
2024-06-02,VN,334
2022-03-17,MY,440
2024-12-18,SG,366
2023-06-28,PH,540
2022-01-19,TH,296
2024-06-24,MY,711
2022-11-23,MY,482
2023-05-10,SG,398
2023-02-12,VN,235
2022-10-30,PH,498
2022-09-01,VN,256
2022-08-11,TH,347
2024-11-26,TH,357
2022-11-13,PH,401
2023-01-04,MY,440
2024-05-24,ID,929
2022-04-16,SG,387
2023-03-28,SG,434
2022-09-15,VN,285
2022-07-21,VN,271
2022-06-05,MY,588
2023-12-03,PH,717
2024-04-20,ID,1451
2022-08-28,TH,359
2023-08-05,ID,901
2022-07-24,ID,809
2023-05-28,PH,540
2023-06-30,MY,560
2024-07-07,MY,697
2024-11-27,SG,372
2023-11-15,PH,452
2024-06-24,ID,1033
2023-09-24,ID,894
2022-09-13,TH,382
2024-06-23,PH,610
2024-05-28,MY,661
2022-06-12,ID,832
2022-11-21,TH,303
2023-12-05,TH,336
2024-01-06,VN,297
2024-05-19,PH,640
2023-09-10,ID,926
2024-05-25,ID,943
2022-12-02,MY,434
2024-02-21,SG,384
2022-06-01,TH,295
2023-07-02,ID,899
2023-03-25,TH,345
2023-05-01,VN,333
2022-02-15,VN,268
2022-11-23,PH,345
2024-01-24,TH,296
2024-02-06,PH,509
2022-05-28,PH,494
2024-01-26,MY,481
2024-05-16,PH,543
2024-08-28,TH,407
2023-10-27,SG,369
2024-02-05,MY,1114
2023-04-13,SG,390
2022-04-07,PH,355
2023-07-01,VN,351
2023-10-03,ID,872
2022-08-02,VN,337
2024-10-06,ID,1168
2022-03-20,PH,460
2024-07-27,VN,335
2023-09-30,ID,878
2022-02-13,PH,433
2024-09-09,TH,1359
2023-01-01,PH,216
2024-07-07,TH,460
2022-04-27,SG,345
2022-06-23,TH,302
2024-08-11,SG,468
2022-07-29,TH,332
2024-09-27,MY,625
2024-06-26,MY,605
2024-05-10,MY,575
2023-09-08,PH,713
2022-10-04,MY,530
2023-08-11,VN,270
2024-07-10,ID,974
2023-06-05,VN,321
2023-07-01,ID,914
2022-12-20,MY,509
2023-09-05,SG,482
2023-02-23,SG,349
2024-03-15,MY,559
2024-02-21,TH,355
2023-07-20,SG,398
2024-07-21,MY,699
2024-08-07,TH,419
2022-04-20,SG,389
2024-02-29,MY,511
2024-05-22,VN,282
2023-07-01,MY,623
2024-08-30,ID,891
2024-04-13,VN,314
2024-09-28,MY,597
2022-08-10,VN,286
2023-09-13,TH,378
2023-02-19,VN,278
2024-11-16,VN,266
2024-04-16,ID,1549
2022-07-03,PH,608
2023-08-25,ID,884
2024-12-24,MY,594
2023-10-17,PH,529
2024-04-10,TH,528
2024-12-11,MY,1071
2022-06-04,VN,265
2023-05-02,MY,591
2022-04-13,VN,261
2023-02-03,ID,656
2024-07-03,MY,680
2024-12-06,ID,979
2023-11-11,MY,3843
2024-04-12,VN,300
2022-07-07,MY,517
2024-12-12,TH,1378
2023-02-07,TH,289
2024-01-31,VN,489
2024-01-11,MY,443
2022-03-13,VN,269
2024-10-16,ID,841
2023-09-01,PH,511
2024-08-28,ID,951
2022-08-19,MY,531
2023-12-11,PH,912
2023-04-21,ID,121
2023-09-11,SG,402
2023-06-18,TH,437
2023-07-10,MY,593
2023-09-09,VN,950
2022-05-04,VN,320
2022-12-03,SG,329
2022-04-21,MY,762
2022-01-12,TH,268
2022-07-02,ID,827
2022-10-05,MY,434
2024-01-10,ID,787
2024-11-12,TH,357
2023-10-18,TH,366
2024-04-11,PH,483
2022-11-21,VN,282
2024-05-17,ID,960
2024-02-22,SG,334
2022-02-14,MY,528
2024-09-24,ID,985
2022-08-30,MY,536
2023-06-26,ID,929
2022-01-04,MY,459
2022-02-06,MY,650
2024-06-07,VN,313
2023-11-07,VN,566
2022-03-08,SG,345
2024-07-01,TH,469
2022-04-13,PH,437
2022-11-20,TH,338
2024-02-10,SG,75
2022-03-01,ID,705
2024-12-03,SG,422
2022-01-15,SG,256
2024-04-22,MY,645
2024-08-16,PH,593
2023-07-01,TH,415
2024-10-08,VN,469
2023-09-05,TH,392
2023-09-14,SG,364
2023-12-19,TH,338
2022-07-22,VN,274
2024-03-23,PH,541
2024-12-14,ID,880
2023-07-27,TH,373
2023-06-30,VN,297
2023-03-29,VN,220
2023-05-27,PH,516
2022-10-26,PH,404
2022-08-31,VN,256
2023-12-11,VN,520
2023-03-06,VN,293
2023-03-15,SG,395
2024-05-17,TH,383
2022-08-04,VN,280
2024-03-09,PH,492
2024-07-29,ID,1059
2024-12-16,ID,914
2022-07-07,ID,806
2023-12-01,MY,448
2022-05-16,TH,394
2024-09-16,MY,692
2022-02-27,SG,351
2022-09-18,SG,386
2024-08-03,VN,334
2024-07-16,MY,658
2022-06-04,TH,370
2023-02-01,MY,474
2023-06-10,PH,514
2024-09-12,TH,352
2023-07-12,TH,387
2022-08-15,ID,915
2024-10-10,ID,3161
2023-01-27,SG,401
2024-04-13,MY,91
2022-08-15,TH,397
2023-02-14,VN,254
2022-11-05,MY,756
2023-09-30,VN,310
2024-12-19,MY,574
2023-11-29,ID,782
2022-01-29,MY,966
2024-12-26,SG,353
2023-08-31,PH,476
2024-12-29,ID,931
2023-12-15,TH,297
2023-06-03,PH,555
2023-11-14,MY,608
2024-05-31,PH,511
2023-03-19,SG,401
2024-06-18,SG,460
2022-04-18,VN,320
2024-05-03,VN,322
2022-07-21,PH,456
2023-07-15,MY,580
2024-11-03,ID,1329
2022-11-30,VN,245
2022-03-06,SG,373
2024-12-20,PH,999
2024-10-14,VN,357
2022-11-10,ID,1487
2023-04-03,SG,422
2022-03-31,SG,337
2022-11-03,TH,367
2022-12-22,SG,286
2024-11-29,MY,549
2024-08-03,SG,460
2024-12-05,TH,325
2023-11-11,PH,3251
2022-11-29,MY,514
2023-12-26,VN,284
2022-11-25,SG,321
2024-08-09,PH,550
2023-04-02,TH,330
2023-03-25,ID,812
2024-04-14,PH,623
2022-07-08,MY,542
2023-03-16,PH,431
2022-12-28,ID,663
2024-06-18,TH,396
2023-09-14,VN,283
2022-09-26,SG,371
2022-01-23,ID,718
2024-08-28,MY,625
2023-07-12,MY,601
2023-12-04,ID,863
2024-05-16,VN,287
2023-07-06,SG,388
2022-10-08,MY,776
2024-08-04,TH,411
2022-10-04,SG,398
2023-04-12,PH,490
2022-05-14,SG,414
2023-04-06,ID,754
2024-03-05,PH,497
2023-01-26,MY,656
2023-01-26,PH,353
2022-10-10,ID,2736
2022-09-07,PH,626
2023-06-28,VN,287
2023-01-25,SG,65
2022-09-30,MY,486
2022-01-02,TH,162
2023-08-21,ID,918
2024-08-01,TH,425
2024-11-12,VN,301
2023-12-12,VN,1280
2022-08-19,VN,257
2022-06-30,PH,486
2024-06-07,PH,558
2024-03-09,SG,400
2022-12-22,VN,212
2022-12-19,SG,337
2023-04-28,TH,338
2023-06-15,TH,367
2024-02-18,PH,515
2023-12-02,PH,598
2024-05-18,VN,346
2023-11-17,ID,746
2022-11-09,VN,532
2024-11-17,SG,449
2023-05-04,VN,279
2024-03-06,PH,500
2023-10-08,SG,586
2023-02-14,PH,446
2024-01-23,PH,475
2022-02-08,SG,493
2022-09-30,VN,241
2022-05-09,SG,397
2023-06-06,ID,867
2023-06-07,ID,838
2024-01-06,TH,428
2024-06-13,TH,372
2024-06-10,TH,427
2023-07-13,TH,348
2024-02-20,ID,851
2022-05-29,VN,315
2022-02-13,TH,338
2023-10-14,ID,811
2023-05-15,TH,389
2022-01-05,SG,301
2023-01-05,ID,702
2023-01-13,ID,599
2022-01-25,SG,596
2023-08-25,TH,331
2023-06-02,MY,566
2023-02-13,VN,302
2022-12-11,PH,812
2024-08-20,ID,1017
2023-09-08,VN,478
2023-11-14,VN,295
2023-08-31,TH,374
2022-12-26,ID,664
2023-07-06,PH,502
2024-12-18,PH,1062
2022-05-31,MY,520
2022-06-25,TH,389
2023-02-11,PH,445
2023-02-26,VN,295
2023-01-11,SG,425
2022-05-16,PH,528
2024-07-30,MY,724
2024-02-12,ID,876
2023-07-08,VN,353
2022-10-02,PH,520
2024-01-08,VN,279
2023-06-03,VN,319
2023-08-02,MY,565
2023-01-01,ID,766
2024-10-01,PH,581
2024-07-31,PH,622
2022-05-28,ID,791
2022-10-09,VN,475
2024-06-15,SG,491
2024-02-27,TH,350
2023-02-12,ID,814
2023-08-06,VN,322
2022-06-18,PH,484
2024-06-13,PH,547
2022-10-16,PH,437
2024-12-15,SG,423
2024-10-28,ID,1014
2024-09-19,PH,555
2024-05-05,ID,937
2023-10-01,PH,509
2022-03-20,ID,732
2022-02-25,SG,329
2023-01-30,VN,514
2023-05-28,VN,334
2023-07-11,VN,376
2024-01-29,VN,592
2024-02-28,ID,805
2022-03-29,SG,398
2024-03-18,PH,543
2023-09-02,PH,544
2024-08-27,PH,632
2024-01-30,VN,570
2022-12-10,PH,733
2023-06-05,TH,424
2023-03-01,ID,715
2023-01-28,ID,745
2024-03-10,TH,391
2023-12-23,VN,281
2024-07-01,PH,642
2023-04-26,SG,382
2023-06-08,VN,307
2022-03-04,VN,204
2022-07-25,PH,597
2022-12-30,MY,423
2022-12-08,TH,303
2024-11-12,PH,521
2023-07-02,PH,579
2023-11-22,TH,326
2024-02-16,VN,437
2022-06-13,SG,422
2022-09-08,SG,538
2024-08-18,TH,453
2023-04-10,ID,1388
2022-06-13,ID,862
2022-07-14,VN,291
2024-03-28,VN,282
2024-11-03,VN,450
2024-07-02,MY,628
2024-06-11,SG,454
2024-06-19,ID,968
2024-01-16,TH,327
2022-04-12,SG,398
2023-03-05,PH,520
2024-11-25,TH,408
2023-10-31,MY,588
2023-03-30,MY,495
2024-04-17,SG,400
2023-04-06,VN,243
2024-08-06,MY,654
2024-02-07,ID,794
2023-02-17,MY,473
2024-06-25,VN,370
2024-07-20,PH,610
2024-12-04,TH,362
2024-06-07,TH,392
2022-01-05,PH,303
2024-03-30,ID,1227
2022-11-04,MY,647
2022-10-14,MY,482
2024-11-18,MY,626
2023-06-27,MY,568
2024-04-19,VN,266
2023-02-04,ID,719
2024-06-01,ID,1033
2022-10-05,PH,440
2023-01-18,VN,790
2022-03-25,MY,490
2024-08-14,PH,555
2022-03-16,TH,244
2024-10-31,MY,340
2023-04-02,ID,854
2024-05-04,MY,626
2023-11-21,ID,849
2024-03-07,TH,270
2024-05-07,MY,641
2023-06-03,SG,457
2022-08-27,VN,296
2022-07-30,VN,320
2024-02-28,MY,498
2023-07-03,TH,423
2022-10-30,SG,406
2024-04-24,SG,429
2022-11-12,PH,404
2024-04-25,ID,894
2023-06-27,ID,950
2023-03-13,PH,534
2024-06-18,PH,602
2023-01-27,PH,384
2023-11-24,VN,264
2024-09-10,TH,451
2024-08-02,VN,316
2024-02-12,SG,85
2022-12-04,SG,326
2024-11-14,ID,854
2024-05-14,MY,631
2022-12-05,SG,365
2022-01-13,VN,170
2022-08-26,ID,737
2022-02-07,MY,632
2024-11-10,TH,778
2024-08-29,PH,575
2023-03-31,TH,353
2023-06-21,TH,350
2024-02-26,SG,426
2024-03-17,TH,401
2022-01-29,TH,302
2023-09-24,PH,575
2024-08-04,SG,492
2023-01-09,VN,489
2024-02-25,PH,509
2022-06-03,VN,276
2024-11-03,SG,538
2024-01-01,MY,546
2023-08-17,ID,878
2023-06-18,SG,441
2024-04-29,PH,590
2023-07-15,ID,890
2024-01-22,TH,350
2022-09-01,ID,810
2022-05-28,TH,366
2023-02-10,ID,755
2022-12-13,MY,498
2022-09-19,ID,821
2023-05-21,VN,358
2023-08-17,MY,542
2023-09-22,MY,554
2022-11-01,SG,372
2022-01-09,TH,275
2022-12-07,ID,842
2022-06-27,TH,352
2023-05-21,MY,637
2023-03-14,PH,521
2024-10-26,VN,296
2023-08-17,SG,415
2023-03-04,MY,488
2023-05-12,TH,311
2022-12-08,VN,269
2023-08-28,VN,336
2023-11-02,MY,617
2024-01-20,PH,463
2024-03-08,TH,323
2024-07-18,TH,426
2023-10-23,VN,322
2022-12-30,ID,693
2024-10-18,VN,289
2023-02-28,VN,260
2024-12-29,VN,339
2023-08-07,VN,342
2023-01-06,SG,368
2022-07-06,TH,407
2023-06-23,VN,286
2024-06-10,SG,472
2023-07-22,VN,359
2024-10-03,MY,606
2023-09-25,ID,893
2022-10-29,SG,333
2023-04-19,SG,388
2024-06-12,VN,343
2023-05-16,TH,381
2022-11-30,TH,257
2022-05-23,SG,417
2023-10-02,TH,384
2022-11-28,PH,503
2023-08-19,PH,518
2022-02-24,TH,235
2024-07-12,PH,592
2023-02-03,MY,429
2022-07-29,SG,373
2023-08-10,PH,469
2022-05-17,MY,542
2023-04-15,SG,380
2023-09-18,SG,411
2023-05-31,VN,286
2024-04-02,TH,372
2024-05-15,PH,569
2023-05-13,TH,366
2024-05-19,SG,473
2022-05-07,VN,311
2024-10-19,VN,299
2023-10-02,MY,587
2023-09-24,SG,447
2023-09-06,TH,467
2023-10-28,TH,340
2022-10-11,SG,367
2023-01-08,SG,382
2022-02-16,VN,257
2023-11-18,TH,342
2023-12-09,ID,1245
2024-05-04,SG,413
2022-04-28,VN,240
2023-09-12,TH,410
2022-03-14,ID,785
2023-10-26,VN,256
2022-04-05,MY,519
2023-02-14,SG,367
2022-01-30,MY,1078
2022-05-26,MY,482
2023-02-04,VN,272
2024-10-27,TH,430
2022-03-05,PH,321
2023-12-22,PH,940
2023-04-27,MY,759
2023-09-11,PH,565
2023-03-18,PH,442
2024-12-06,PH,730
2022-09-05,MY,666
2024-12-13,VN,261
2023-03-17,ID,748
2022-01-05,MY,370
2023-03-22,SG,344
2024-11-23,TH,327
2023-10-12,ID,737
2023-03-27,MY,562
2023-08-23,TH,390
2023-09-11,TH,454
2023-10-23,SG,447
2022-08-04,PH,411
2022-04-30,VN,307
2023-09-23,ID,851
2022-06-03,MY,559
2022-03-30,TH,320
2023-04-28,ID,1264
2023-05-04,MY,564
2023-01-02,MY,507
2024-04-28,SG,465
2023-10-20,TH,283
2024-12-17,SG,407
2023-01-31,PH,444
2024-05-07,PH,595
2022-11-14,TH,306
2024-10-30,SG,698
2024-12-08,ID,1341
2023-03-16,SG,319
2023-07-19,MY,583
2022-08-22,SG,428
2022-02-22,VN,261
2024-06-24,SG,494
2023-11-20,PH,525
2023-01-29,VN,428
2024-01-28,VN,518
2022-09-29,TH,336
2022-06-29,VN,310
2022-11-09,MY,960
2024-01-20,MY,585
2023-12-04,MY,561
2023-11-01,PH,586
2023-01-15,MY,831
2022-02-05,ID,616
2023-03-21,ID,842
2022-06-17,SG,367
2023-01-02,PH,217
2024-09-14,SG,450
2022-07-10,MY,583
2023-04-18,TH,504
2022-03-03,TH,249
2022-05-09,PH,533
2024-11-07,MY,951
2023-03-21,SG,385
2023-12-30,PH,673
2024-05-17,VN,312
2023-08-09,MY,605
2023-01-18,TH,290
2023-08-20,MY,621
2023-03-27,TH,366
2023-09-23,VN,312
2022-12-14,PH,757
2023-01-08,ID,719
2023-10-14,TH,327
2022-05-21,ID,783
2022-02-05,TH,242
2023-10-01,VN,307
2024-11-08,VN,601
2023-12-16,ID,839
2024-09-23,SG,463
2024-05-06,VN,374
2022-02-17,TH,256
2023-05-30,TH,404
2023-02-11,ID,706
2022-01-21,ID,595
2024-10-01,ID,963
2022-08-08,SG,415
2022-12-20,SG,355
2022-07-18,SG,457
2024-06-04,TH,439
2022-02-12,ID,623
2023-10-01,SG,433
2022-03-25,PH,382
2024-04-10,SG,387
2022-03-18,PH,350
2022-01-16,TH,287
2022-01-12,ID,569
2022-03-23,MY,470
2024-05-01,MY,594
2022-11-06,SG,629
2023-11-03,SG,528
2023-08-01,PH,554
2024-10-23,ID,897
2023-07-15,PH,536
2024-03-08,SG,343
2024-08-19,ID,1049
2023-11-29,SG,368
2024-04-03,SG,405
2022-02-20,PH,446
2022-08-30,TH,363
2024-01-06,ID,794
2022-01-17,TH,304
2022-12-11,MY,1004
2023-11-15,SG,434
2023-11-30,PH,498
2024-07-05,ID,917
2024-12-27,TH,326
2024-03-12,PH,531
2024-03-24,VN,343
2022-07-10,VN,333
2023-08-04,SG,388
2023-06-13,MY,615
2024-03-26,TH,372
2024-04-01,ID,1689
2022-09-29,MY,467
2023-03-01,PH,430
2023-02-22,VN,256
2024-04-30,ID,970
2024-09-27,ID,902
2023-05-03,TH,359
2024-04-06,PH,532
2023-06-26,MY,639
2023-07-26,MY,537
2024-09-08,SG,734
2023-08-27,TH,396
2022-09-09,MY,1401
2024-01-08,TH,344
2024-11-04,SG,653
2022-08-09,TH,408
2023-10-16,TH,375
2024-11-06,SG,669
2024-09-11,TH,399
2023-12-05,ID,816
2024-04-23,TH,390
2022-01-04,PH,452
2023-01-21,PH,429
2022-08-05,SG,382
2022-08-20,MY,545
2023-09-27,VN,234
2024-09-23,TH,421
2022-02-26,TH,241
2022-01-03,VN,125
2024-09-13,ID,895
2023-04-20,VN,272
2022-06-11,VN,292
2024-11-16,TH,401
2024-02-01,PH,412
2022-07-17,PH,526
2022-10-10,SG,1336
2023-08-09,PH,541
2022-04-13,MY,494
2024-06-12,PH,563
2023-02-27,MY,538
2023-12-05,MY,541
2024-10-11,ID,945
2022-05-09,ID,1322
2022-09-26,MY,570
2022-03-19,VN,253
2022-03-28,TH,333
2024-06-10,ID,1156
2023-08-25,SG,384
2022-01-31,VN,819
2022-01-20,TH,206
2024-02-19,VN,504
2023-10-28,VN,247
2024-11-23,SG,431
2022-04-23,MY,911
2023-08-04,PH,522
2023-02-16,VN,235
2024-02-17,PH,496
2024-12-11,VN,445
2022-05-24,MY,545
2022-04-08,SG,329
2023-07-03,SG,473
2022-10-03,ID,784
2022-07-21,TH,339
2024-11-01,ID,911
2022-05-14,MY,522
2024-10-05,ID,954
2023-06-25,PH,576
2022-12-07,SG,432
2024-10-02,PH,543
2024-11-24,ID,930
2023-04-25,TH,371
2022-10-09,ID,1277
2024-11-09,ID,1896
2022-08-09,MY,596
2024-08-26,ID,1058
2022-07-09,SG,379
2024-04-29,TH,446
2024-04-23,MY,654
2022-11-17,TH,257
2022-06-28,MY,615
2023-09-12,ID,896
2023-01-12,TH,245
2023-10-09,MY,978
2022-10-22,MY,829
2024-08-15,TH,348
2023-04-29,MY,902
2023-07-14,MY,642
2022-10-08,PH,744
2022-06-10,SG,372
2022-01-21,SG,341
2024-11-21,VN,248
2024-09-13,SG,397
2024-09-27,SG,440
2022-07-31,MY,612
2023-07-30,ID,959
2022-06-18,SG,413
2022-07-04,MY,620
2022-10-23,VN,300
2024-04-07,VN,319
2024-06-16,MY,676
2023-03-24,SG,351
2022-09-27,ID,833
2023-09-22,ID,824
2023-04-17,TH,124
