parcel_id,parcel_value,prior_claims,account_age_days,claim_lag_days,fraud_flag
7531,103.14,7,22,2,1
7532,7.96,0,1604,22,0
7533,50.12,0,1481,21,0
7534,64.26,0,796,11,0
7535,17.4,0,1155,22,0
7536,33.04,2,597,6,0
7537,26.7,2,1399,23,0
7538,10.01,2,1326,15,0
7539,22.47,0,1090,25,0
7540,25.51,0,869,15,0
7541,25.98,2,1176,13,0
7542,30.72,0,1796,15,0
7543,51.97,0,738,25,0
7544,116.58,0,1390,5,0
7545,13.98,0,185,27,0
7546,36.47,0,596,19,0
7547,39.85,1,1347,20,0
7548,17.84,0,1057,11,0
7549,50.61,0,768,25,0
7550,12.04,0,818,8,0
7551,7.3,2,1042,23,0
7552,200.0,2,1681,7,0
7553,34.69,6,217,1,1
7554,62.59,0,148,26,0
7555,24.83,0,570,25,0
7556,61.26,1,1048,7,0
7557,8.25,0,1362,23,0
7558,39.48,1,543,18,0
7559,408.05,1,19,3,1
7560,54.37,0,1678,12,0
7561,6.08,1,1712,11,0
7562,41.86,0,1244,26,0
7563,160.2,0,321,11,0
7564,25.24,0,396,7,0
7565,19.94,0,1722,22,0
7566,18.19,0,994,19,0
7567,91.68,1,224,8,0
7568,270.74,0,14,4,1
7569,24.76,0,1489,21,0
7570,78.72,0,1637,18,0
7571,18.73,1,233,8,0
7572,13.09,0,1210,19,0
7573,33.51,2,577,12,0
7574,69.38,0,231,19,0
7575,36.12,0,1283,10,0
7576,48.41,1,1399,10,0
7577,22.01,0,1129,26,0
7578,23.91,0,1205,22,0
7579,36.43,0,303,19,0
7580,16.35,1,843,7,0
7581,33.08,0,702,19,0
7582,74.82,0,323,18,0
7583,17.1,0,1021,12,0
7584,70.08,0,1790,5,0
7585,19.13,0,1655,19,0
7586,57.02,6,217,0,1
7587,78.92,0,359,10,0
7588,114.99,0,191,9,0
7589,22.72,0,1283,8,0
7590,14.03,1,986,19,0
7591,26.85,1,633,9,0
7592,42.25,0,442,20,0
7593,21.16,1,482,6,0
7594,25.28,0,615,22,0
7595,27.37,0,257,25,0
7596,26.01,1,789,19,0
7597,52.81,0,735,8,0
7598,245.95,3,7,1,1
7599,43.46,2,750,26,0
7600,21.61,1,1427,28,0
7601,17.06,0,440,24,0
7602,46.43,0,109,14,0
7603,14.37,2,1261,12,0
7604,172.05,0,1383,12,0
7605,17.6,1,456,28,0
7606,21.95,0,453,11,0
7607,14.6,0,731,6,0
7608,13.2,0,914,12,0
7609,30.81,2,630,10,0
7610,127.22,1,891,24,0
7611,35.59,0,1351,27,0
7612,10.62,0,657,17,0
7613,31.44,0,1468,5,0
7614,88.29,1,1691,27,0
7615,58.58,0,1463,6,0
7616,40.25,0,450,5,0
7617,22.85,0,703,21,0
7618,31.68,6,222,1,1
7619,30.88,0,1113,21,0
7620,61.66,0,549,28,0
7621,85.69,1,402,8,0
7622,51.06,0,277,11,0
7623,23.87,0,188,7,0
7624,31.32,0,262,11,0
7625,58.37,0,776,26,0
7626,5.51,1,1387,9,0
7627,101.79,1,1052,14,0
7628,13.43,0,699,10,0
7629,200.0,1,648,15,0
7630,8.81,0,1124,23,0
7631,136.76,1,903,15,0
7632,59.5,1,953,16,0
7633,35.93,0,1407,10,0
7634,103.65,2,1560,10,0
7635,20.81,0,1523,10,0
7636,24.56,0,1137,17,0
7637,15.32,2,1088,24,0
7638,28.58,0,394,17,0
7639,11.28,0,930,13,0
7640,9.22,0,1777,15,0
7641,13.74,0,1409,27,0
7642,28.49,0,315,8,0
7643,13.5,0,1666,19,0
7644,27.77,1,1203,18,0
7645,82.45,0,142,14,0
7646,58.45,0,393,9,0
7647,10.86,1,1703,8,0
7648,21.46,1,803,19,0
7649,27.39,0,838,15,0
7650,41.25,0,377,9,0
7651,21.2,0,341,25,0
7652,21.87,0,1503,15,0
7653,43.19,0,1158,26,0
7654,56.18,0,1599,14,0
7655,24.2,2,765,29,0
7656,47.05,0,889,24,0
7657,200.0,0,1315,17,0
7658,33.47,0,144,9,0
7659,107.62,1,999,21,0
7660,200.0,0,1154,16,0
7661,166.75,0,1000,27,0
7662,9.65,0,725,13,0
7663,33.46,1,1419,9,0
7664,18.26,1,1114,17,0
7665,88.41,0,204,7,0
7666,77.68,0,929,19,0
7667,19.18,0,1094,19,0
7668,74.24,0,1583,14,0
7669,57.09,5,151,1,1
7670,131.27,0,1659,10,0
7671,14.36,0,1446,10,0
7672,55.91,0,1724,15,0
7673,39.88,1,1237,19,0
7674,27.88,1,978,27,0
7675,90.48,1,487,19,0
7676,43.45,0,900,26,0
7677,19.04,1,590,16,0
7678,49.14,1,613,21,0
7679,54.94,0,1341,24,0
7680,22.73,2,721,14,0
7681,40.51,5,315,2,1
7682,80.78,1,1225,7,0
7683,26.01,0,695,9,0
7684,34.76,1,1584,25,0
7685,10.22,0,1736,12,0
7686,169.19,0,1267,24,0
7687,54.92,1,281,18,0
7688,34.66,0,1572,17,0
7689,45.0,0,1135,18,0
7690,5.9,0,520,11,0
7691,66.31,1,1535,11,0
7692,81.28,0,468,28,0
7693,41.11,0,1273,28,0
7694,58.91,0,126,20,0
7695,46.39,2,921,29,0
7696,58.83,0,332,26,0
7697,30.49,1,890,14,0
7698,11.67,0,1568,22,0
7699,12.09,0,485,21,0
7700,88.06,0,487,29,0
7701,71.64,0,809,20,0
7702,24.32,0,1766,20,0
7703,14.52,0,502,29,0
7704,41.29,0,386,12,0
7705,8.0,0,1678,15,0
7706,51.67,1,1613,29,0
7707,81.6,0,1719,14,0
7708,56.24,1,212,11,0
7709,27.61,0,239,25,0
7710,50.07,0,1666,28,0
7711,42.57,1,248,25,0
7712,38.15,1,913,10,0
7713,200.0,0,1761,26,0
7714,47.66,1,1285,27,0
7715,35.24,0,1031,28,0
7716,66.85,0,1615,23,0
7717,19.11,0,1092,22,0
7718,69.54,1,838,10,0
7719,48.99,2,1685,15,0
7720,62.38,2,625,9,0
7721,43.34,0,1315,6,0
7722,26.72,0,1728,26,0
7723,35.49,0,430,11,0
7724,25.33,0,1595,27,0
7725,42.61,0,107,16,0
7726,28.04,1,1663,28,0
7727,71.84,0,963,12,0
7728,89.7,0,1697,29,0
7729,8.84,0,1489,19,0
7730,11.77,2,1134,11,0
7731,63.44,0,1301,29,0
7732,13.22,0,1518,26,0
7733,43.98,0,849,19,0
7734,34.72,1,175,14,0
7735,31.63,0,322,25,0
7736,15.04,2,394,6,0
7737,54.17,1,1441,16,0
7738,16.19,2,1352,26,0
7739,46.37,0,1203,6,0
7740,287.0,0,8,4,1
7741,54.1,1,1675,19,0
7742,24.14,0,433,19,0
7743,61.49,0,407,13,0
7744,103.22,1,734,24,0
7745,16.14,0,474,13,0
7746,85.07,0,1115,28,0
7747,55.29,0,470,27,0
7748,9.44,0,1282,24,0
7749,23.21,0,880,16,0
7750,31.93,0,1188,8,0
7751,28.8,1,903,19,0
7752,38.88,0,198,6,0
7753,37.7,1,1306,20,0
7754,251.68,6,13,4,1
7755,17.13,0,1735,22,0
7756,86.25,0,1397,15,0
7757,127.01,0,1262,5,0
7758,21.82,0,1532,28,0
7759,22.57,2,861,19,0
7760,65.44,2,1663,24,0
7761,13.56,0,443,17,0
7762,40.72,1,1713,15,0
7763,104.72,1,1071,20,0
7764,22.13,0,1340,11,0
7765,11.58,1,1505,14,0
7766,24.62,2,296,17,0
7767,39.83,0,1167,29,0
7768,29.01,2,1209,6,0
7769,17.87,0,1208,18,0
7770,81.87,0,1529,21,0
7771,21.82,0,1761,26,0
7772,65.02,0,666,5,0
7773,92.8,0,1672,18,0
7774,31.67,2,279,14,0
7775,35.65,0,1377,15,0
7776,48.82,1,970,29,0
7777,51.6,1,995,14,0
7778,53.07,2,1057,20,0
7779,46.32,1,821,15,0
7780,50.32,2,899,10,0
7781,16.28,1,1357,26,0
7782,96.41,2,367,19,0
7783,19.4,0,1690,24,0
7784,77.66,6,225,1,1
7785,37.81,0,735,7,0
7786,63.03,0,389,8,0
7787,11.09,1,627,20,0
7788,36.39,1,1259,22,0
7789,326.22,0,17,2,1
7790,20.76,1,897,27,0
7791,31.79,0,1796,17,0
7792,47.72,0,1289,17,0
7793,30.63,0,252,24,0
7794,35.91,1,1709,14,0
7795,21.26,1,1744,7,0
7796,28.81,2,1495,19,0
7797,68.03,0,830,28,0
7798,28.67,2,1481,20,0
7799,75.09,0,1775,17,0
7800,65.07,1,658,9,0
7801,64.46,5,28,1,1
7802,7.45,2,498,10,0
7803,30.08,0,652,26,0
7804,6.67,1,898,8,0
7805,16.62,1,1231,10,0
7806,33.42,0,388,16,0
7807,101.22,1,1209,18,0
7808,35.26,0,1759,12,0
7809,9.33,0,764,6,0
7810,48.27,0,1046,26,0
7811,115.24,2,472,5,0
7812,19.64,1,708,22,0
7813,14.85,1,1706,25,0
7814,200.0,1,1143,5,0
7815,29.47,0,493,22,0
7816,393.82,1,18,4,1
7817,49.58,0,303,10,0
7818,22.2,0,176,24,0
7819,29.43,1,835,24,0
7820,28.91,0,914,27,0
7821,29.96,1,1473,18,0
7822,23.81,0,1725,22,0
7823,39.82,0,405,8,0
7824,10.58,0,1617,20,0
7825,19.11,0,1784,15,0
7826,18.41,0,1398,13,0
7827,92.41,0,1320,14,0
7828,32.77,1,380,6,0
7829,200.0,0,1124,24,0
7830,48.76,0,542,15,0
7831,47.07,1,562,9,0
7832,15.14,0,138,16,0
7833,73.5,1,191,9,0
7834,61.65,0,401,7,0
7835,40.62,0,1228,21,0
7836,88.25,2,181,20,0
7837,275.31,0,14,1,1
7838,12.12,1,149,20,0
7839,34.5,1,661,7,0
7840,24.07,0,1515,20,0
7841,25.8,1,720,25,0
7842,45.69,1,873,26,0
7843,45.15,1,1596,18,0
7844,413.29,0,28,4,1
7845,41.77,2,1537,9,0
7846,27.61,0,609,18,0
7847,33.51,0,1348,28,0
7848,108.33,1,280,26,0
7849,53.0,0,585,20,0
7850,19.27,0,622,12,0
7851,48.31,2,1767,25,0
7852,213.07,4,15,4,1
7853,29.59,0,949,11,0
7854,41.49,0,196,18,0
7855,37.46,1,1571,5,0
7856,93.35,1,733,20,0
7857,5.0,0,117,16,0
7858,64.3,1,1076,25,0
7859,158.46,0,12,2,1
7860,25.34,0,720,24,0
7861,40.01,1,1062,11,0
7862,39.78,2,1424,25,0
7863,10.66,0,668,13,0
7864,43.45,0,1201,13,0
7865,25.51,0,1576,8,0
7866,44.54,1,678,11,0
7867,38.95,0,900,13,0
7868,7.38,2,359,11,0
7869,33.39,1,1033,22,0
7870,62.12,0,1286,29,0
7871,73.66,1,1275,20,0
7872,46.06,8,125,2,1
7873,47.84,0,1763,15,0
7874,36.8,0,464,23,0
7875,39.33,1,550,22,0
7876,33.49,0,1512,15,0
7877,62.31,2,134,15,0
7878,189.63,0,789,10,0
7879,54.62,0,324,26,0
7880,64.73,1,752,10,0
7881,18.25,1,150,20,0
7882,36.74,0,929,25,0
7883,19.79,0,700,24,0
7884,410.97,6,6,0,1
7885,492.55,0,26,4,1
7886,43.8,1,628,18,0
7887,27.98,0,1623,6,0
7888,13.67,1,1523,19,0
7889,13.93,0,1272,9,0
7890,6.77,0,962,27,0
7891,8.07,0,1546,13,0
7892,138.76,1,1321,25,0
7893,29.54,0,126,16,0
7894,30.39,1,102,21,0
7895,14.02,0,339,24,0
7896,175.03,0,1592,9,0
7897,85.84,1,163,9,0
7898,13.72,1,1325,22,0
7899,27.22,0,634,18,0
7900,50.88,0,1149,20,0
7901,16.27,0,732,13,0
7902,22.7,1,114,11,0
7903,17.16,1,571,21,0
7904,44.48,0,1301,6,0
7905,7.63,1,1370,11,0
7906,17.33,0,921,12,0
7907,22.84,0,670,21,0
7908,63.78,0,1136,17,0
7909,22.81,0,425,14,0
7910,120.47,0,1247,29,0
7911,102.42,1,292,10,0
7912,40.17,1,1066,6,0
7913,61.64,1,893,28,0
7914,44.07,1,1157,17,0
7915,72.7,0,316,5,0
7916,36.99,6,43,1,1
7917,11.31,1,414,26,0
7918,45.74,1,701,19,0
7919,59.6,0,1173,25,0
7920,41.49,1,1533,16,0
7921,27.32,0,1281,29,0
7922,16.44,0,957,23,0
7923,32.33,0,109,11,0
7924,200.0,0,1356,29,0
7925,68.89,4,337,0,1
7926,40.35,0,959,15,0
7927,19.07,2,1187,19,0
7928,160.76,0,282,21,0
7929,5.76,0,1147,11,0
7930,25.99,1,1738,8,0
7931,23.15,0,451,5,0
7932,15.22,0,1264,24,0
7933,25.41,0,1794,22,0
7934,40.13,2,1069,7,0
7935,28.15,0,994,28,0
7936,13.55,1,1139,16,0
7937,17.17,0,1139,29,0
7938,34.24,0,1208,15,0
7939,15.13,1,1053,13,0
7940,60.05,0,130,11,0
7941,53.46,8,111,1,1
7942,200.0,2,267,18,0
7943,31.33,2,1169,12,0
7944,25.6,0,826,9,0
7945,30.71,1,1655,26,0
7946,54.63,1,1459,24,0
7947,63.16,0,1384,22,0
7948,22.72,0,1233,10,0
7949,75.25,2,1516,6,0
7950,45.23,2,133,29,0
7951,53.62,1,1688,22,0
7952,10.62,1,1361,9,0
7953,23.85,0,497,22,0
7954,18.57,1,1408,20,0
7955,21.97,1,463,15,0
7956,21.47,2,383,17,0
7957,14.67,1,653,12,0
7958,23.54,2,611,15,0
7959,5.0,0,1036,25,0
7960,27.87,1,629,13,0
7961,20.3,1,749,20,0
7962,32.02,0,1023,28,0
7963,73.01,1,493,16,0
7964,38.54,1,1621,21,0
7965,61.27,2,1458,25,0
7966,5.0,0,122,11,0
7967,126.44,2,1159,21,0
7968,14.27,1,1446,5,0
7969,14.78,1,1002,6,0
7970,45.44,1,593,26,0
7971,41.2,1,1079,16,0
7972,12.32,0,723,13,0
7973,72.54,1,745,6,0
7974,5.0,1,738,8,0
7975,49.79,1,822,5,0
7976,10.99,2,1713,22,0
7977,21.22,0,1141,28,0
7978,104.56,0,1744,10,0
7979,77.49,2,1572,21,0
7980,12.71,1,1237,28,0
7981,163.7,0,1370,24,0
7982,25.26,0,883,6,0
7983,33.47,0,815,28,0
7984,70.21,1,402,5,0
7985,29.15,0,999,24,0
7986,24.31,1,112,29,0
7987,22.33,0,926,25,0
7988,387.68,4,16,6,1
7989,22.29,1,401,27,0
7990,13.31,0,235,16,0
7991,22.35,1,185,5,0
7992,25.69,0,690,21,0
7993,24.74,0,1744,27,0
7994,18.07,1,750,19,0
7995,45.1,1,1569,22,0
7996,33.34,1,997,20,0
7997,129.64,0,170,29,0
7998,25.41,0,709,13,0
7999,8.6,0,707,20,0
8000,34.17,0,752,13,0
8001,18.85,1,1012,27,0
8002,46.6,1,482,23,0
8003,23.38,1,917,25,0
8004,13.61,0,1110,16,0
8005,126.63,0,331,10,0
8006,128.23,1,1497,26,0
8007,46.25,1,1021,20,0
8008,93.39,0,963,15,0
8009,39.56,0,758,22,0
8010,67.18,0,1134,21,0
8011,42.53,2,905,10,0
8012,35.82,0,222,29,0
8013,65.25,1,1480,15,0
8014,78.33,1,281,15,0
8015,110.13,0,784,29,0
8016,28.47,2,1770,24,0
8017,34.64,0,767,13,0
8018,31.42,1,353,27,0
8019,23.57,2,1701,9,0
8020,12.79,0,652,8,0
8021,79.8,1,1783,10,0
8022,53.12,6,250,1,1
8023,17.91,0,172,29,0
8024,10.61,0,1743,8,0
8025,19.63,1,544,23,0
8026,71.38,0,715,22,0
8027,47.32,0,1273,10,0
8028,139.95,1,1102,5,0
8029,31.71,0,1250,27,0
8030,5.0,0,413,23,0
8031,31.8,0,739,24,0
8032,56.43,0,663,27,0
8033,84.0,1,637,20,0
8034,50.16,0,585,12,0
8035,14.77,2,1540,10,0
8036,6.64,2,538,13,0
8037,18.33,1,1163,24,0
8038,19.83,0,352,9,0
8039,79.24,0,202,18,0
8040,16.27,1,682,20,0
8041,37.01,1,1320,20,0
8042,37.96,0,160,23,0
8043,106.33,2,556,18,0
8044,44.36,2,1585,21,0
8045,40.37,0,1149,25,0
8046,30.55,0,1726,8,0
8047,24.68,1,361,13,0
8048,35.29,0,1627,17,0
8049,16.61,1,1639,22,0
8050,54.61,0,1369,17,0
8051,92.0,2,1614,25,0
8052,5.0,1,1489,17,0
8053,12.38,1,628,20,0
8054,23.65,1,597,13,0
8055,11.59,1,1360,26,0
8056,27.63,5,144,1,1
8057,28.4,1,1751,10,0
8058,21.19,0,1674,27,0
8059,33.87,0,310,9,0
8060,45.29,1,1020,11,0
8061,21.46,2,1737,10,0
8062,9.49,1,506,18,0
8063,31.71,0,1651,27,0
8064,15.42,1,1785,17,0
8065,37.07,2,230,17,0
8066,37.77,0,523,5,0
8067,82.98,0,968,19,0
8068,46.31,0,1288,7,0
8069,32.93,0,496,16,0
8070,39.16,0,889,24,0
8071,29.07,0,1769,18,0
8072,31.78,1,265,25,0
8073,27.16,1,1759,17,0
8074,100.02,0,1458,16,0
8075,51.85,1,590,8,0
8076,25.47,1,130,5,0
8077,18.39,0,1769,9,0
8078,24.64,0,309,20,0
8079,6.73,0,689,29,0
8080,42.11,0,482,28,0
8081,201.85,3,18,0,1
8082,49.85,0,501,29,0
8083,26.26,0,189,15,0
8084,6.96,0,1503,7,0
8085,51.56,2,802,5,0
8086,18.42,0,1794,15,0
8087,16.87,0,943,10,0
8088,16.57,0,914,25,0
8089,16.43,0,774,14,0
8090,65.9,1,1469,6,0
8091,20.33,1,1195,5,0
8092,47.89,0,1544,20,0
8093,15.57,0,117,10,0
8094,81.25,1,327,25,0
8095,28.43,0,1427,22,0
8096,29.13,2,1119,11,0
8097,200.0,0,989,16,0
8098,39.31,1,949,18,0
8099,5.0,1,1040,29,0
8100,31.58,1,1104,29,0
8101,113.89,1,425,11,0
8102,45.43,1,1512,24,0
8103,50.9,1,1391,10,0
8104,28.3,1,1477,6,0
8105,402.74,3,7,0,1
8106,99.46,0,125,28,0
8107,102.79,1,287,13,0
8108,78.15,0,439,10,0
8109,10.36,0,99,18,0
8110,65.92,1,96,10,0
8111,43.38,0,383,20,0
8112,8.83,1,636,15,0
8113,24.62,2,1345,8,0
8114,38.91,1,944,16,0
8115,31.29,0,1210,22,0
8116,7.3,0,128,17,0
8117,18.18,1,289,12,0
8118,38.38,1,1575,28,0
8119,10.24,0,323,21,0
8120,146.94,0,1107,21,0
8121,19.3,1,1191,20,0
8122,63.72,0,1450,20,0
8123,227.24,1,26,0,1
8124,58.55,0,648,11,0
8125,26.77,2,241,7,0
8126,10.89,2,987,7,0
8127,26.76,0,1674,9,0
8128,21.62,1,291,25,0
8129,22.52,2,1568,16,0
8130,197.84,0,5,0,1
8131,66.58,1,193,21,0
8132,37.81,8,86,2,1
8133,35.8,1,116,18,0
8134,33.31,0,1550,11,0
8135,57.22,0,1462,21,0
8136,118.62,0,1053,24,0
8137,30.03,0,837,5,0
8138,108.4,1,682,27,0
8139,16.96,0,1658,20,0
8140,26.85,1,1526,29,0
8141,44.45,0,1466,9,0
8142,5.3,1,830,9,0
8143,5.0,1,921,9,0
8144,81.95,0,1250,5,0
8145,28.8,4,143,0,1
8146,35.67,1,1513,5,0
8147,12.84,1,1004,5,0
8148,16.14,0,793,8,0
8149,47.88,2,1507,28,0
8150,100.44,2,654,13,0
8151,6.18,1,424,6,0
8152,35.72,0,255,10,0
8153,28.48,0,156,21,0
8154,81.19,0,1426,14,0
8155,44.13,0,641,28,0
8156,72.57,0,1721,8,0
8157,22.18,0,850,12,0
8158,9.77,1,1000,26,0
8159,30.81,0,371,13,0
8160,12.51,0,1796,29,0
8161,19.26,1,1195,23,0
8162,37.82,0,1648,5,0
8163,15.4,0,1351,21,0
8164,32.65,0,168,19,0
8165,48.65,0,276,16,0
8166,77.69,0,974,8,0
8167,22.71,0,167,26,0
8168,51.93,0,1178,9,0
8169,440.19,0,5,4,1
8170,14.2,1,229,18,0
8171,141.42,0,1028,8,0
8172,478.88,4,9,5,1
8173,62.28,0,1010,6,0
8174,90.04,1,728,20,0
8175,81.74,1,920,14,0
8176,56.7,0,1109,23,0
8177,50.13,0,804,23,0
8178,14.64,0,1574,23,0
8179,39.21,0,355,13,0
8180,5.94,1,838,11,0
8181,16.06,2,1041,28,0
8182,312.13,0,27,2,1
8183,95.83,1,1190,19,0
8184,43.87,2,817,13,0
8185,42.97,0,1045,20,0
8186,374.95,0,28,1,1
8187,15.03,0,1534,29,0
8188,266.6,1,17,4,1
8189,21.8,0,990,8,0
8190,157.71,1,1061,18,0
8191,18.71,1,657,13,0
8192,23.95,0,812,14,0
8193,14.02,0,914,9,0
8194,18.0,0,1239,6,0
8195,36.42,1,1470,20,0
8196,23.8,1,473,10,0
8197,50.65,0,487,8,0
8198,6.53,0,841,23,0
8199,42.12,0,872,17,0
8200,11.91,1,429,7,0
8201,61.8,0,820,18,0
8202,25.19,2,1005,29,0
8203,71.39,4,300,0,1
8204,49.11,1,969,24,0
8205,21.22,0,1079,19,0
8206,8.97,2,934,13,0
8207,68.83,0,447,23,0
8208,68.45,1,1375,10,0
8209,72.59,0,656,7,0
8210,19.68,0,642,21,0
8211,34.1,0,1760,24,0
8212,244.08,6,1,0,1
8213,35.32,0,253,17,0
8214,6.63,2,182,18,0
8215,35.65,0,577,26,0
8216,51.77,1,1540,23,0
8217,6.87,1,1609,18,0
8218,14.36,0,647,25,0
8219,48.37,1,1472,14,0
8220,15.87,1,1546,19,0
8221,18.13,0,690,25,0
8222,119.7,0,1456,10,0
8223,24.95,0,325,28,0
8224,26.68,0,104,13,0
8225,14.86,2,1450,18,0
8226,94.57,0,714,10,0
8227,60.31,1,1431,29,0
8228,55.33,0,1582,24,0
8229,83.42,2,195,26,0
8230,23.14,0,588,29,0
8231,21.73,1,707,22,0
8232,250.29,6,11,0,1
8233,39.53,1,1634,14,0
8234,261.13,0,22,3,1
8235,16.95,0,303,21,0
8236,81.78,0,560,11,0
8237,23.05,0,608,9,0
8238,29.0,0,1471,9,0
8239,43.16,1,1411,25,0
8240,98.97,0,579,6,0
8241,120.15,1,184,8,0
8242,9.51,1,1128,20,0
8243,44.88,1,1108,9,0
8244,35.63,1,388,14,0
8245,90.72,0,760,29,0
8246,61.85,0,181,28,0
8247,19.49,0,207,9,0
8248,10.29,0,873,7,0
8249,24.49,0,1631,6,0
8250,50.99,0,475,27,0
8251,23.14,0,230,14,0
8252,163.07,0,1345,22,0
8253,18.04,1,212,15,0
8254,26.26,6,79,2,1
8255,28.15,0,1278,23,0
8256,20.62,0,1005,22,0
8257,27.57,1,654,13,0
8258,5.02,0,458,7,0
8259,45.09,2,1706,6,0
8260,80.94,1,1558,22,0
8261,53.34,1,1528,21,0
8262,5.0,0,246,26,0
8263,19.59,0,1354,11,0
8264,79.02,0,1206,13,0
8265,34.56,0,561,14,0
8266,51.17,0,186,16,0
8267,41.49,1,573,7,0
8268,43.9,1,1412,15,0
8269,16.15,0,1738,12,0
8270,21.1,1,1501,16,0
8271,12.8,0,788,8,0
8272,11.19,1,196,25,0
8273,14.3,0,1707,18,0
8274,37.87,1,1047,26,0
8275,8.32,0,776,9,0
8276,116.4,0,1551,5,0
8277,66.38,2,1410,18,0
8278,54.52,0,1279,15,0
8279,50.29,0,718,27,0
8280,11.46,2,165,26,0
8281,21.21,0,1151,18,0
8282,13.98,1,819,26,0
8283,65.17,1,959,20,0
8284,19.75,0,586,16,0
8285,160.04,6,130,0,1
8286,12.96,1,849,18,0
8287,489.58,0,7,0,1
8288,30.76,1,193,14,0
8289,18.68,2,597,12,0
8290,54.01,0,1158,10,0
8291,30.33,1,1332,14,0
8292,60.99,2,995,13,0
8293,20.03,0,1629,20,0
8294,46.13,1,1306,11,0
8295,103.79,2,1593,7,0
8296,18.53,0,479,27,0
8297,57.03,0,1488,6,0
8298,63.93,1,1575,23,0
8299,8.81,0,962,11,0
8300,30.14,1,1575,26,0
8301,53.17,0,774,25,0
8302,7.9,0,1304,24,0
8303,12.84,2,1279,5,0
8304,29.05,1,770,22,0
8305,12.02,1,281,10,0
8306,130.01,2,1102,13,0
8307,61.7,1,171,23,0
8308,38.22,0,185,11,0
8309,37.3,0,1759,29,0
8310,200.0,0,1495,17,0
8311,40.42,2,1529,5,0
8312,19.49,1,1510,10,0
8313,100.18,0,492,24,0
8314,13.25,0,1753,5,0
8315,10.34,0,719,20,0
8316,68.86,1,1537,18,0
8317,19.46,0,1724,17,0
8318,24.99,4,88,1,1
8319,5.51,0,1702,13,0
8320,23.16,1,723,27,0
8321,11.13,0,1185,23,0
8322,13.49,0,1422,14,0
8323,39.76,1,1554,28,0
8324,27.24,0,773,25,0
8325,35.01,2,1254,7,0
8326,38.86,1,548,19,0
8327,95.86,1,636,20,0
8328,29.44,0,262,18,0
8329,51.71,7,247,1,1
8330,43.34,1,184,12,0
8331,31.58,1,1484,17,0
8332,15.45,0,858,24,0
8333,8.47,0,1483,11,0
8334,17.34,1,1466,22,0
8335,33.17,0,771,27,0
8336,34.17,0,814,9,0
8337,15.33,1,1322,25,0
8338,16.76,1,1747,17,0
8339,23.12,0,341,17,0
8340,39.97,0,1140,8,0
8341,107.32,0,1689,20,0
8342,24.16,1,1705,10,0
8343,10.0,1,1666,8,0
8344,14.94,0,1472,28,0
8345,437.3,0,27,0,1
8346,15.34,1,497,6,0
8347,31.64,0,910,26,0
8348,17.23,0,113,6,0
8349,58.5,1,832,12,0
8350,41.34,1,1679,11,0
8351,9.79,1,205,9,0
8352,416.52,1,25,3,1
8353,38.41,0,90,16,0
8354,30.7,1,549,7,0
8355,43.23,0,240,5,0
8356,10.77,0,1761,21,0
8357,63.6,1,1307,11,0
8358,60.24,5,132,0,1
8359,23.85,1,1210,29,0
8360,33.44,2,495,18,0
8361,19.13,0,104,11,0
8362,18.37,0,307,5,0
8363,108.63,1,1677,21,0
8364,63.98,1,1032,23,0
8365,9.95,0,1426,24,0
8366,34.47,1,966,14,0
8367,57.83,1,319,22,0
8368,100.37,1,1363,27,0
8369,42.03,0,908,9,0
8370,21.2,2,1488,23,0
8371,62.63,0,681,19,0
8372,28.49,2,1028,6,0
8373,44.74,2,299,8,0
8374,13.25,0,336,14,0
8375,11.69,1,221,24,0
8376,38.42,0,228,20,0
8377,18.84,0,1772,26,0
8378,60.24,0,1014,16,0
8379,30.45,1,1542,7,0
8380,38.97,2,1609,24,0
8381,19.99,0,142,27,0
8382,174.81,1,5,3,1
8383,81.58,0,1077,12,0
8384,114.61,0,453,29,0
8385,9.35,0,437,6,0
8386,16.74,2,536,13,0
8387,48.14,0,1786,18,0
8388,52.09,2,1405,16,0
8389,120.03,1,778,16,0
8390,8.23,0,212,18,0
8391,92.3,0,1422,29,0
8392,36.4,1,275,5,0
8393,25.59,2,1616,20,0
8394,8.2,2,583,10,0
8395,69.37,0,1384,11,0
8396,23.9,1,571,20,0
8397,17.44,0,1287,21,0
8398,58.67,0,1231,9,0
8399,20.11,0,1513,12,0
8400,105.74,1,1077,18,0
8401,34.46,1,1290,10,0
8402,49.66,0,1779,5,0
8403,19.35,2,895,21,0
8404,53.72,0,959,27,0
8405,49.03,0,679,29,0
8406,11.58,0,95,25,0
8407,494.47,6,11,0,1
8408,12.71,0,198,16,0
8409,54.69,2,1336,9,0
8410,35.48,1,923,29,0
8411,31.97,1,1152,12,0
8412,49.66,1,563,5,0
8413,10.34,1,735,13,0
8414,23.99,0,1082,17,0
8415,30.21,0,555,9,0
8416,28.43,0,550,18,0
8417,60.03,2,144,5,0
8418,44.4,0,280,11,0
8419,126.37,2,1177,20,0
8420,37.38,0,651,13,0
8421,33.12,1,998,6,0
8422,5.0,1,1609,12,0
8423,13.64,0,478,27,0
8424,98.49,1,1008,13,0
8425,16.06,0,895,10,0
8426,17.42,2,539,20,0
8427,54.63,2,1401,12,0
8428,76.06,8,142,0,1
8429,12.64,1,1491,29,0
8430,65.05,1,1277,28,0
8431,38.82,0,578,25,0
8432,50.4,0,485,21,0
8433,11.55,2,208,17,0
8434,83.01,1,605,14,0
