parcel_id,order_date,region,driver_id,vehicle_id,parcel_value,parcel_volume,vehicle_health_score,fraud_flag,is_delayed,delivery_date
8388,2024-04-03,TH,1057,240,33.59,52,37.17385794279526,0,1,2024-04-05
8389,2024-05-08,PH,1024,232,8.58,58,77.16613268166418,0,0,2024-05-10
8390,2024-03-31,PH,1044,286,59.0,38,44.94041262511162,0,0,2024-04-03
8391,2024-04-01,PH,1047,211,85.95,52,82.90622324350804,0,0,2024-04-03
8392,2024-03-03,MY,1049,201,60.96,56,62.67099709381963,0,0,2024-03-05
8393,2024-01-29,VN,1080,220,29.02,62,67.33191070702247,0,0,2024-02-02
8394,2024-01-12,MY,1043,213,105.35,69,71.88798326762779,0,1,2024-01-17
8395,2024-03-17,PH,1058,233,7.41,54,70.0848767779406,0,0,2024-03-20
8396,2024-02-10,SG,1032,278,15.08,42,79.33922487858835,0,0,2024-02-12
8397,2024-05-09,ID,1077,284,33.62,67,56.44143166804231,0,1,2024-05-11
8398,2024-02-06,ID,1027,263,3.17,54,82.63922560883363,0,0,2024-02-07
8399,2024-06-21,VN,1017,222,5.03,56,65.23711119527658,0,0,2024-06-25
8400,2024-06-24,SG,1054,284,25.33,57,58.6621249963393,0,0,2024-06-25
8401,2024-01-24,TH,1032,249,144.02,45,49.23695359918422,1,0,2024-01-26
8402,2024-04-08,MY,1014,213,119.52,66,55.42345796653034,0,1,2024-04-13
8403,2024-05-29,TH,1060,284,31.37,46,61.41355830403414,0,0,2024-06-02
8404,2024-04-09,SG,1010,275,7.67,55,79.5659794472499,0,0,2024-04-12
8405,2024-05-18,VN,1035,245,9.81,50,81.78662728459622,0,0,2024-05-22
8406,2024-02-27,SG,1014,204,23.7,66,87.0786832769452,0,1,2024-03-03
8407,2024-06-22,VN,1052,265,11.79,36,88.51398354140119,0,0,2024-06-23
8408,2024-01-29,TH,1061,221,4.33,62,70.02106057216514,0,0,2024-02-02
8409,2024-06-11,TH,1047,269,56.01,52,80.91125053549783,0,0,2024-06-15
8410,2024-05-22,SG,1093,201,43.55,54,52.01161548265601,0,0,2024-05-25
8411,2024-02-29,SG,1014,228,17.22,42,78.68442387340643,0,0,2024-03-03
8412,2024-04-04,ID,1062,260,75.47,41,68.58616243942475,0,0,2024-04-08
8413,2024-02-11,VN,1086,299,74.79,58,73.96965652660258,0,0,2024-02-12
8414,2024-02-12,ID,1042,270,33.77,45,91.05786156076226,0,0,2024-02-14
8415,2024-03-14,MY,1049,215,5.08,53,53.65838752629523,0,0,2024-03-15
8416,2024-06-25,MY,1059,263,125.34,60,59.567768730325106,0,0,2024-06-27
8417,2024-06-08,SG,1058,296,55.23,56,57.84216866615428,0,0,2024-06-11
8418,2024-03-04,TH,1014,296,14.19,51,61.075800096265695,0,0,2024-03-08
8419,2024-01-02,MY,1028,213,47.14,53,81.3922755249268,0,0,2024-01-03
8420,2024-05-31,MY,1074,242,25.96,62,81.10073447855166,0,0,2024-06-01
8421,2024-03-06,ID,1081,275,50.44,48,63.22018538210327,0,0,2024-03-08
8422,2024-06-14,ID,1039,242,32.11,67,46.85620651023698,0,1,2024-06-17
8423,2024-01-31,MY,1030,269,33.23,47,64.21031653235201,0,0,2024-02-04
8424,2024-04-24,SG,1072,254,66.57,55,55.32299984723541,0,0,2024-04-28
8425,2024-01-26,ID,1085,275,47.56,61,77.8880849844687,0,0,2024-01-29
8426,2024-01-29,MY,1010,230,4.17,62,53.532236350450276,0,0,2024-02-02
8427,2024-03-18,TH,1080,275,3.38,51,76.29202588202162,0,0,2024-03-19
8428,2024-01-25,ID,1096,273,18.19,68,66.39761093130701,0,1,2024-01-27
8429,2024-02-17,MY,1061,239,28.13,54,75.4924164306822,0,0,2024-02-18
8430,2024-03-05,VN,1074,226,16.09,57,56.66265739484659,0,0,2024-03-07
8431,2024-03-07,ID,1007,251,52.7,52,56.4585701607229,0,0,2024-03-11
8432,2024-03-30,VN,1050,206,10.85,64,92.15171620214754,0,0,2024-04-03
8433,2024-05-25,ID,1056,245,60.89,70,50.1205324866673,0,1,2024-05-28
8434,2024-05-16,ID,1003,299,74.17,63,34.35386210861209,0,1,2024-05-18
8435,2024-02-07,PH,1035,232,6.64,54,75.32999024546936,0,0,2024-02-09
8436,2024-03-27,PH,1018,290,52.61,59,71.90202357494833,0,0,2024-03-30
8437,2024-05-28,VN,1023,207,162.77,71,51.4085530863977,1,1,2024-05-30
8438,2024-03-05,SG,1040,204,10.71,57,68.99848817041426,0,0,2024-03-06
8439,2024-05-28,MY,1048,260,120.01,71,70.05961465049641,0,1,2024-06-01
8440,2024-01-27,SG,1081,271,46.58,51,41.54546899168881,0,0,2024-01-28
8441,2024-04-15,SG,1096,259,44.7,62,90.31445742112041,0,0,2024-04-16
8442,2024-05-02,PH,1045,284,2.67,58,81.83444695200593,0,0,2024-05-06
8443,2024-02-13,MY,1035,223,68.98,48,63.73265509666213,0,0,2024-02-14
8444,2024-04-09,PH,1009,206,32.53,55,94.2931689081355,0,0,2024-04-10
8445,2024-01-28,PH,1077,260,63.86,57,75.59513775104595,0,0,2024-01-30
8446,2024-06-21,PH,1006,282,82.82,56,75.7324844511284,0,0,2024-06-24
8447,2024-01-17,TH,1011,294,37.1,71,55.573392696665266,0,1,2024-01-19
8448,2024-05-06,SG,1085,235,15.3,56,59.60720448247121,0,0,2024-05-08
8449,2024-05-02,SG,1090,226,7.63,58,95.24840873243983,0,0,2024-05-03
8450,2024-06-16,SG,1047,228,8.75,59,80.39685012526824,0,0,2024-06-18
8451,2024-05-10,TH,1036,286,100.85,59,80.35084426140402,0,0,2024-05-12
8452,2024-03-16,ID,1074,219,6.6,57,73.24863815125511,0,0,2024-03-19
8453,2024-02-15,VN,1035,269,24.28,66,86.46320784414021,0,1,2024-02-18
8454,2024-06-06,VN,1059,275,20.34,58,63.22528087042501,0,0,2024-06-10
8455,2024-03-09,TH,1076,275,100.29,66,80.41280603955616,0,1,2024-03-11
8456,2024-05-16,SG,1095,202,32.48,63,61.170670959944154,0,0,2024-05-20
8457,2024-03-25,VN,1007,238,281.99,53,70.04281365747545,0,0,2024-03-29
8458,2024-01-11,TH,1006,298,66.79,53,84.59612708515584,0,0,2024-01-14
8459,2024-03-09,PH,1042,282,95.16,66,49.17584045881755,0,1,2024-03-14
8460,2024-04-08,MY,1057,244,5.19,66,48.734100485754354,0,1,2024-04-12
8461,2024-03-31,VN,1080,267,14.59,38,65.6448202718533,0,0,2024-04-01
8462,2024-06-07,MY,1085,230,7.28,46,73.58809319266027,0,0,2024-06-08
8463,2024-06-09,SG,1045,237,31.15,67,85.8443922006217,0,1,2024-06-13
8464,2024-06-15,VN,1033,296,63.34,49,53.93329945191354,0,0,2024-06-17
8465,2024-04-03,TH,1083,205,9.26,52,57.660406974653014,0,0,2024-04-06
8466,2024-06-22,ID,1071,207,6.97,36,82.20993917519537,0,0,2024-06-25
8467,2024-06-13,VN,1021,227,47.67,47,80.30219100521224,0,0,2024-06-17
8468,2024-04-24,VN,1090,214,13.09,55,63.14619303736431,0,0,2024-04-25
8469,2024-01-31,VN,1097,294,32.63,47,87.63165621026751,0,0,2024-02-01
8470,2024-01-11,VN,1020,207,2.62,53,79.38529635624087,0,0,2024-01-12
8471,2024-03-27,TH,1014,253,57.07,59,85.60848497458947,0,0,2024-03-30
8472,2024-04-30,TH,1004,205,38.97,45,85.12501014451529,0,0,2024-05-03
8473,2024-05-09,ID,1016,228,52.12,67,80.80096741296552,0,1,2024-05-11
8474,2024-04-14,TH,1071,233,16.11,51,56.40993768241686,0,0,2024-04-17
8475,2024-01-27,TH,1018,206,16.33,51,96.31819720510555,0,0,2024-01-28
8476,2024-01-02,SG,1004,239,80.81,53,63.49773580031543,0,0,2024-01-06
8477,2024-04-12,SG,1022,273,63.39,61,66.13079000784704,0,0,2024-04-16
8478,2024-04-10,MY,1082,212,43.34,65,55.47484353872605,0,1,2024-04-14
8479,2024-01-21,ID,1013,261,49.46,56,66.14426519304251,0,0,2024-01-23
8480,2024-02-27,SG,1009,285,4.94,66,75.682589869992,0,1,2024-02-29
8481,2024-05-12,ID,1030,284,96.96,49,82.22964588159797,0,0,2024-05-16
8482,2024-06-28,ID,1012,264,73.46,49,55.14382489135823,0,0,2024-06-30
8483,2024-06-21,VN,1021,240,44.64,56,62.54577873617061,0,0,2024-06-25
8484,2024-03-25,PH,1036,241,125.42,53,77.39703488224322,0,0,2024-03-26
8485,2024-04-02,PH,1038,265,9.23,64,56.366324137500094,0,0,2024-04-03
8486,2024-01-20,PH,1009,292,58.02,56,76.6881732280917,0,0,2024-01-24
8487,2024-03-01,ID,1030,210,164.82,47,70.01412798240995,0,0,2024-03-04
8488,2024-02-07,VN,1042,249,18.55,54,79.06725562816945,0,0,2024-02-08
8489,2024-05-27,MY,1098,270,0.77,57,61.992371433996574,0,0,2024-05-29
8490,2024-01-25,MY,1076,234,66.38,68,84.9128702528482,0,1,2024-01-28
8491,2024-05-09,PH,1093,293,0.35,67,74.47883032099227,0,1,2024-05-13
8492,2024-04-30,MY,1097,279,103.0,45,79.81830674876672,0,0,2024-05-04
8493,2024-06-08,VN,1035,278,2.9,56,66.04432057506975,0,0,2024-06-09
8494,2024-01-26,PH,1034,219,52.89,61,64.17268122638451,0,0,2024-01-27
8495,2024-06-17,VN,1067,227,23.68,56,86.56241390637513,0,0,2024-06-20
8496,2024-03-07,MY,1054,236,11.37,52,63.90352916762882,0,0,2024-03-08
8497,2024-01-01,PH,1067,202,114.27,51,92.15085075536554,0,0,2024-01-02
8498,2024-02-20,VN,1046,292,68.57,52,37.12040242841559,0,1,2024-02-23
8499,2024-01-05,TH,1005,258,20.81,46,77.67209603920148,0,0,2024-01-07
8500,2024-01-13,TH,1027,272,16.71,58,54.26109002546586,0,0,2024-01-17
8501,2024-05-26,VN,1029,226,66.59,65,66.9825041115125,0,1,2024-05-29
8502,2024-05-19,VN,1026,231,90.57,49,66.37306748471244,0,0,2024-05-23
8503,2024-02-17,SG,1068,247,62.91,54,87.49110888769385,0,0,2024-02-19
8504,2024-06-01,SG,1038,245,51.08,60,57.34838711377543,0,0,2024-06-05
8505,2024-02-26,ID,1034,294,12.93,69,69.270293021284,0,1,2024-02-28
8506,2024-04-24,PH,1043,246,95.8,55,62.94790466973414,0,0,2024-04-25
8507,2024-02-04,ID,1014,289,69.25,57,71.36071484267677,0,0,2024-02-06
8508,2024-03-16,ID,1082,239,36.42,57,68.04935405625062,0,0,2024-03-17
8509,2024-04-03,MY,1093,202,35.83,52,83.30757391347652,0,0,2024-04-07
8510,2024-01-05,TH,1031,274,42.1,46,72.29336615246086,0,0,2024-01-08
8511,2024-01-22,MY,1028,228,88.09,63,76.29833812479018,0,0,2024-01-25
8512,2024-04-12,PH,1062,290,67.79,61,80.58356796634172,0,0,2024-04-13
8513,2024-06-23,VN,1005,257,96.98,55,67.9821139045763,0,0,2024-06-24
8514,2024-05-10,SG,1089,249,35.39,59,64.54919566272227,0,0,2024-05-12
8515,2024-05-03,PH,1026,209,48.99,51,66.2384198540523,0,0,2024-05-05
8516,2024-02-22,VN,1098,260,96.4,51,71.53391192254699,0,0,2024-02-26
8517,2024-06-07,PH,1027,298,13.22,46,63.833364174546176,0,0,2024-06-11
8518,2024-03-09,VN,1004,260,29.35,66,66.36753682027337,0,1,2024-03-13
8519,2024-04-13,SG,1040,222,48.47,64,68.53709193257532,0,0,2024-04-17
8520,2024-06-09,VN,1055,205,123.34,67,67.50773470046562,1,1,2024-06-11
8521,2024-06-26,ID,1053,274,0.8,56,52.254955153480964,0,0,2024-06-27
8522,2024-01-16,PH,1079,259,11.95,51,88.07610342103976,0,0,2024-01-18
8523,2024-04-25,SG,1017,226,13.36,59,74.7789425472684,0,0,2024-04-26
8524,2024-03-16,VN,1076,254,19.77,57,64.92738087065692,0,0,2024-03-20
8525,2024-04-18,ID,1042,230,16.55,63,93.74103853723999,0,0,2024-04-22
8526,2024-02-08,ID,1088,229,44.6,69,49.261232750108945,0,1,2024-02-11
8527,2024-03-29,TH,1073,266,108.41,55,66.17773186413278,0,0,2024-04-02
8528,2024-06-22,ID,1028,212,50.66,36,55.6464735336439,0,0,2024-06-24
8529,2024-04-21,MY,1009,258,13.82,52,53.20357182167675,0,0,2024-04-22
8530,2024-02-16,SG,1005,253,99.66,65,63.813206066340214,0,1,2024-02-19
8531,2024-06-20,SG,1079,220,49.99,56,100.0,0,0,2024-06-24
8532,2024-05-16,SG,1088,242,12.36,63,67.78458667404685,0,0,2024-05-20
8533,2024-05-07,VN,1003,210,22.44,56,66.82169629707103,0,0,2024-05-10
8534,2024-06-26,PH,1033,266,78.02,56,86.30300133357107,0,0,2024-06-28
8535,2024-03-17,VN,1082,237,67.15,54,96.84510185129226,0,0,2024-03-21
8536,2024-01-15,MY,1032,294,42.97,65,63.07496045797969,0,1,2024-01-19
8537,2024-02-05,PH,1003,223,7.82,49,88.73785505826903,0,0,2024-02-06
8538,2024-03-03,ID,1043,250,81.3,56,39.078741865498216,0,1,2024-03-05
8539,2024-03-09,VN,1097,275,18.38,66,66.05294077280266,0,1,2024-03-11
8540,2024-06-17,PH,1075,260,73.83,56,49.727324237426366,0,0,2024-06-18
8541,2024-03-14,ID,1030,245,52.14,53,69.53254900948328,0,0,2024-03-15
8542,2024-01-24,PH,1079,242,15.34,45,58.72691758035576,0,0,2024-01-26
8543,2024-02-18,ID,1065,226,11.94,65,69.20104103155423,0,1,2024-02-20
8544,2024-05-25,PH,1057,284,7.02,70,54.9164060443649,0,1,2024-05-30
8545,2024-01-07,VN,1059,288,13.85,45,100.0,0,0,2024-01-11
8546,2024-01-04,VN,1001,229,8.59,55,56.677782341658684,0,0,2024-01-05
8547,2024-03-30,MY,1035,293,47.99,64,59.96853758598675,0,0,2024-03-31
8548,2024-02-29,TH,1069,262,45.66,42,72.31227487124531,0,0,2024-03-03
8549,2024-02-24,SG,1059,209,44.12,52,76.1374582699719,0,0,2024-02-26
8550,2024-01-16,VN,1022,202,51.35,51,74.48653375764655,0,0,2024-01-20
8551,2024-01-29,VN,1046,276,84.31,62,65.75849547427002,0,0,2024-02-02
8552,2024-05-30,ID,1045,259,122.41,62,51.78940953016051,0,0,2024-06-03
8553,2024-01-14,TH,1079,226,13.09,57,78.01283811666268,0,0,2024-01-18
8554,2024-03-19,VN,1043,281,44.31,53,95.52650636738213,0,0,2024-03-20
8555,2024-06-25,PH,1018,244,4.08,60,32.731285236324055,0,1,2024-06-27
8556,2024-02-02,TH,1048,261,6.4,47,59.92638153229466,0,0,2024-02-04
8557,2024-06-01,SG,1087,223,53.11,60,75.86817421062977,0,0,2024-06-04
8558,2024-01-21,PH,1057,245,33.33,56,52.167299215044274,0,0,2024-01-22
8559,2024-05-24,ID,1090,277,71.01,67,55.99459147277343,0,1,2024-05-29
8560,2024-01-23,MY,1006,243,27.73,51,62.615764394951505,0,0,2024-01-26
8561,2024-02-26,PH,1093,262,6.83,69,77.15577537991743,0,1,2024-03-02
8562,2024-05-21,SG,1040,203,102.81,41,59.99016221523494,0,0,2024-05-23
8563,2024-04-02,PH,1077,215,4.33,64,53.656617644609355,0,0,2024-04-03
8564,2024-01-20,TH,1014,250,10.47,56,95.80109098436267,0,0,2024-01-22
8565,2024-06-06,TH,1075,273,16.22,58,66.63257527041833,0,0,2024-06-10
8566,2024-01-19,SG,1052,290,267.8,56,65.52736445833797,0,0,2024-01-20
8567,2024-04-12,TH,1092,247,26.97,61,66.00885007856692,0,0,2024-04-13
8568,2024-03-17,PH,1022,264,34.83,54,69.30724575225734,0,0,2024-03-18
8569,2024-05-30,MY,1076,268,73.42,62,52.20890386969147,0,0,2024-05-31
8570,2024-02-02,PH,1072,276,50.59,47,73.16975399615745,0,0,2024-02-04
8571,2024-01-18,MY,1087,244,92.08,42,70.04178173933455,0,0,2024-01-19
8572,2024-03-13,TH,1093,202,33.32,52,65.26502022882316,0,0,2024-03-16
8573,2024-06-09,PH,1064,216,179.1,67,72.67104290957225,0,1,2024-06-11
8574,2024-06-08,TH,1059,282,79.68,56,90.79001885126732,0,0,2024-06-12
8575,2024-01-17,MY,1009,236,25.66,71,66.788049344666,0,1,2024-01-20
8576,2024-01-19,TH,1057,204,24.0,56,66.61815433942813,0,0,2024-01-22
8577,2024-03-10,VN,1046,246,132.6,57,75.47747622123174,0,0,2024-03-14
8578,2024-04-29,ID,1014,243,57.67,59,71.98472374793954,0,0,2024-04-30
8579,2024-04-10,PH,1008,287,48.57,65,100.0,0,1,2024-04-15
8580,2024-02-03,VN,1012,232,70.91,47,51.87390925998798,0,0,2024-02-05
8581,2024-03-24,TH,1022,220,41.14,71,56.48454736209101,0,1,2024-03-27
8582,2024-06-01,TH,1032,266,8.67,60,90.06746770723777,0,0,2024-06-02
8583,2024-03-14,ID,1008,267,19.23,53,80.13200867541343,0,0,2024-03-17
8584,2024-03-28,TH,1002,231,40.82,51,48.27217958437614,0,0,2024-03-30
8585,2024-03-25,ID,1093,223,0.92,53,87.32276015981428,0,0,2024-03-27
8586,2024-01-11,PH,1072,234,28.75,53,62.823119661457994,0,0,2024-01-14
8587,2024-03-31,MY,1024,217,70.49,38,77.38025096620666,0,0,2024-04-01
8588,2024-05-23,ID,1087,266,8.97,60,63.847870649722516,0,0,2024-05-27
8589,2024-05-06,ID,1095,253,3.34,56,69.24792962264402,0,0,2024-05-07
8590,2024-04-22,VN,1070,225,90.4,72,74.24847743915637,0,1,2024-04-24
8591,2024-03-20,TH,1035,259,48.02,46,64.17217190122818,0,0,2024-03-24
8592,2024-01-07,PH,1088,287,9.71,45,77.3957077877267,0,0,2024-01-11
8593,2024-01-16,MY,1019,264,82.07,51,96.76349309433212,0,0,2024-01-17
8594,2024-01-16,SG,1080,250,53.67,51,83.91583403130602,0,0,2024-01-19
8595,2024-06-16,ID,1053,297,20.33,59,85.71787937321419,0,0,2024-06-20
8596,2024-01-12,SG,1099,259,23.6,69,94.06178736881309,0,1,2024-01-15
8597,2024-02-04,TH,1089,258,8.47,57,64.45899900478443,0,0,2024-02-05
8598,2024-01-21,ID,1018,275,90.17,56,72.5915003591576,0,0,2024-01-23
8599,2024-06-26,SG,1059,216,35.57,56,64.6908840128527,0,0,2024-06-28
8600,2024-06-19,VN,1036,284,40.71,58,62.18872966594937,0,0,2024-06-23
8601,2024-01-17,SG,1002,220,107.49,71,58.65296744859637,0,1,2024-01-21
8602,2024-02-01,VN,1091,266,0.8,55,63.89617388276828,0,0,2024-02-03
8603,2024-02-10,MY,1085,227,3.46,42,84.69412895191329,0,0,2024-02-11
8604,2024-05-13,TH,1018,288,8.81,58,61.30711712123537,0,0,2024-05-17
8605,2024-01-27,PH,1052,243,1.52,51,66.67292891188441,0,0,2024-01-29
8606,2024-05-27,SG,1045,269,53.67,57,37.148428313127596,0,1,2024-05-29
8607,2024-06-01,ID,1079,261,50.24,60,69.88122490190491,0,0,2024-06-02
8608,2024-03-06,TH,1055,241,11.84,48,64.25650321400602,0,0,2024-03-07
8609,2024-05-16,SG,1069,293,8.09,63,71.42238413221453,0,0,2024-05-18
8610,2024-04-01,ID,1030,295,7.87,52,69.26656223955177,0,0,2024-04-04
8611,2024-03-01,ID,1052,221,153.14,47,70.27920031124644,0,0,2024-03-03
8612,2024-06-14,PH,1033,237,59.13,67,76.51935364300978,0,1,2024-06-18
8613,2024-01-03,PH,1030,213,44.03,49,67.33969513367626,0,0,2024-01-06
8614,2024-04-12,ID,1059,297,19.47,61,60.67359336815336,0,0,2024-04-16
8615,2024-02-24,PH,1010,225,28.37,52,76.29260019055988,0,0,2024-02-28
8616,2024-01-01,ID,1099,239,4.68,51,57.4664006723466,0,0,2024-01-04
8617,2024-04-10,SG,1005,253,314.68,65,59.28534505600308,0,1,2024-04-13
8618,2024-02-14,MY,1026,212,70.34,50,83.2039337773997,0,0,2024-02-17
8619,2024-06-23,PH,1006,293,48.57,55,84.45534588427216,0,0,2024-06-26
8620,2024-01-26,VN,1048,218,44.31,61,63.2776989983961,0,0,2024-01-29
8621,2024-04-30,VN,1095,241,35.09,45,78.81303677468719,0,0,2024-05-01
8622,2024-05-21,VN,1071,240,14.88,41,85.6856597090424,0,0,2024-05-24
8623,2024-02-15,MY,1059,249,12.83,66,44.246538307698955,0,1,2024-02-17
8624,2024-05-01,ID,1032,202,39.87,59,84.49491346448028,0,0,2024-05-04
8625,2024-01-31,ID,1046,230,3.64,47,92.8539317223886,0,0,2024-02-02
8626,2024-02-28,TH,1043,275,3.87,58,81.75540082631672,0,0,2024-03-03
8627,2024-01-29,VN,1078,214,41.14,62,66.52527709416154,0,0,2024-02-02
8628,2024-04-15,VN,1026,253,126.17,62,68.8967188399868,1,0,2024-04-16
8629,2024-01-17,ID,1093,252,122.83,71,41.691798547527526,1,1,2024-01-21
8630,2024-05-21,VN,1021,244,0.54,41,81.52589421659147,0,0,2024-05-23
8631,2024-06-12,ID,1046,237,5.68,68,66.45765389518115,0,1,2024-06-14
8632,2024-01-24,ID,1092,277,43.74,45,53.072666674162754,0,0,2024-01-26
8633,2024-04-18,PH,1047,298,94.35,63,79.88523772740022,0,0,2024-04-21
8634,2024-03-31,ID,1029,279,154.45,38,59.44413687896542,0,0,2024-04-04
8635,2024-01-25,SG,1001,249,98.51,68,97.48256651288462,0,1,2024-01-29
8636,2024-02-01,SG,1014,223,56.6,55,43.61868190883892,0,0,2024-02-04
8637,2024-04-25,SG,1046,216,11.19,59,55.07863357739177,0,0,2024-04-28
8638,2024-03-22,SG,1026,217,3.77,66,80.21012495813457,0,1,2024-03-27
8639,2024-04-19,MY,1070,241,2.43,49,57.552733332494256,0,0,2024-04-23
8640,2024-05-25,TH,1026,216,47.35,70,50.302256508100996,0,1,2024-05-27
8641,2024-02-06,TH,1084,215,1.84,54,89.33002875725093,0,0,2024-02-07
8642,2024-01-26,ID,1012,284,67.21,61,78.99816848462171,0,0,2024-01-27
8643,2024-05-16,VN,1054,287,62.32,63,49.80874879235601,0,0,2024-05-20
8644,2024-03-04,SG,1016,297,4.15,51,68.98790665840056,0,0,2024-03-08
8645,2024-03-12,TH,1074,251,118.56,58,63.45750751450775,0,0,2024-03-15
8646,2024-05-27,TH,1058,235,36.9,57,68.94704157090564,0,0,2024-05-30
8647,2024-04-15,SG,1009,290,117.4,62,56.62766734501284,0,0,2024-04-17
8648,2024-03-26,MY,1032,238,115.94,54,62.30602539177951,0,0,2024-03-28
8649,2024-06-06,MY,1077,280,10.97,58,68.40674104116997,0,0,2024-06-07
8650,2024-02-22,TH,1036,224,23.95,51,100.0,0,0,2024-02-25
8651,2024-04-01,MY,1007,241,7.23,52,60.39984054227587,0,0,2024-04-04
8652,2024-04-08,PH,1032,220,74.58,66,59.061385350111834,0,1,2024-04-11
8653,2024-01-11,SG,1006,267,35.07,53,88.59308309135541,0,0,2024-01-12
8654,2024-01-31,TH,1033,288,132.12,47,87.57398362353405,0,0,2024-02-03
8655,2024-06-25,SG,1070,258,11.67,60,62.23602106495605,0,0,2024-06-27
8656,2024-04-09,MY,1006,229,58.3,55,67.08512397798596,0,0,2024-04-10
8657,2024-03-27,SG,1040,256,226.58,59,99.6219037288249,1,0,2024-03-28
8658,2024-05-26,MY,1099,232,54.74,65,82.33032556218367,0,1,2024-05-28
8659,2024-05-19,MY,1054,289,3.56,49,65.29235351646949,0,0,2024-05-21
8660,2024-01-15,SG,1006,288,44.39,65,59.84984696246698,0,1,2024-01-19
8661,2024-06-07,MY,1083,252,9.91,46,78.76478829738703,0,0,2024-06-09
8662,2024-06-19,PH,1017,215,1.55,58,72.21184732747544,0,0,2024-06-22
8663,2024-04-10,ID,1042,248,20.4,65,83.19028158541933,0,1,2024-04-14
8664,2024-06-13,SG,1077,287,15.47,47,50.14114488757704,0,0,2024-06-16
8665,2024-01-29,ID,1039,204,77.74,62,67.38117583710986,0,0,2024-02-02
8666,2024-04-23,SG,1052,276,23.39,44,80.0153242422212,0,0,2024-04-27
8667,2024-04-16,MY,1013,293,66.02,49,87.34452148262227,0,0,2024-04-20
8668,2024-06-02,MY,1020,259,0.82,66,89.00331053198452,0,1,2024-06-04
8669,2024-04-17,TH,1056,270,0.75,63,42.82667921121504,0,0,2024-04-20
8670,2024-05-09,PH,1090,280,1.49,67,72.60267766292674,0,1,2024-05-11
8671,2024-03-24,TH,1045,254,12.38,71,75.99281635267373,0,1,2024-03-27
8672,2024-01-15,ID,1025,290,23.42,65,73.19865721797552,0,1,2024-01-19
8673,2024-05-11,MY,1090,234,46.81,56,79.45314679205234,0,0,2024-05-15
8674,2024-02-19,TH,1023,268,213.13,40,71.60515739617864,0,0,2024-02-21
8675,2024-06-14,MY,1004,241,21.88,67,69.47607394592546,0,1,2024-06-19
8676,2024-01-23,SG,1041,268,2.86,51,69.77494701786719,0,0,2024-01-25
8677,2024-02-28,TH,1091,223,10.84,58,88.93896698014682,0,0,2024-03-02
8678,2024-03-30,ID,1042,270,114.07,64,56.613535299277096,0,0,2024-04-02
8679,2024-04-24,TH,1031,270,60.1,55,78.2943914971085,0,0,2024-04-25
8680,2024-03-15,MY,1087,254,78.08,63,79.8799502081622,0,0,2024-03-19
8681,2024-06-04,VN,1005,213,6.63,59,80.55739024798814,0,0,2024-06-08
8682,2024-05-02,VN,1073,254,7.25,58,85.78707539696646,0,0,2024-05-05
8683,2024-05-15,PH,1066,214,5.95,48,65.98303502069031,0,0,2024-05-16
8684,2024-06-05,MY,1006,204,97.3,51,56.5752704149,0,0,2024-06-06
8685,2024-05-18,SG,1028,203,11.78,50,80.8448382795072,0,0,2024-05-22
8686,2024-01-18,TH,1033,229,51.52,42,97.64688678072658,0,0,2024-01-21
8687,2024-02-19,VN,1006,283,36.3,40,85.40671896412636,0,0,2024-02-23
8688,2024-05-21,SG,1080,252,39.31,41,76.72428923941078,0,0,2024-05-24
8689,2024-04-27,MY,1076,289,10.87,63,88.47152967146879,0,0,2024-05-01
8690,2024-05-16,SG,1057,272,50.43,63,78.98097533503108,0,0,2024-05-19
8691,2024-05-18,MY,1084,229,2.2,50,78.272902364211,0,0,2024-05-19
8692,2024-04-17,PH,1030,285,251.58,63,70.2323503317539,0,0,2024-04-18
8693,2024-03-07,TH,1072,293,1.36,52,91.82431699378436,0,0,2024-03-11
8694,2024-06-15,SG,1044,283,2.57,49,61.298299405115415,0,0,2024-06-16
8695,2024-03-18,TH,1046,291,19.63,51,45.08591771950316,0,0,2024-03-22
8696,2024-06-04,SG,1076,260,89.08,59,48.56324191779848,0,0,2024-06-05
8697,2024-03-15,MY,1080,270,14.87,63,78.76066220947386,0,0,2024-03-19
8698,2024-02-08,MY,1071,267,31.93,69,59.97017258262461,0,1,2024-02-10
8699,2024-01-25,SG,1072,291,0.91,68,61.746192911469834,0,1,2024-01-29
8700,2024-01-21,PH,1072,254,4.11,56,70.65287744393846,0,0,2024-01-22
8701,2024-05-17,MY,1039,298,46.82,53,67.34491538237315,0,0,2024-05-20
8702,2024-06-19,ID,1029,296,10.81,58,59.75434304711435,0,0,2024-06-20
8703,2024-01-15,ID,1061,270,59.25,65,56.74936293439838,0,1,2024-01-17
8704,2024-02-17,TH,1070,272,76.95,54,82.1750839510259,0,0,2024-02-20
8705,2024-03-26,ID,1016,297,94.97,54,58.78462915025976,0,0,2024-03-28
8706,2024-05-28,ID,1004,241,7.18,71,45.00306214771832,0,1,2024-06-02
8707,2024-04-25,PH,1080,297,30.4,59,56.76727536973691,0,0,2024-04-27
8708,2024-02-19,PH,1000,276,146.95,40,46.95305627065209,0,0,2024-02-20
8709,2024-05-30,VN,1079,228,73.94,62,100.0,0,0,2024-06-03
8710,2024-05-20,VN,1080,234,6.22,68,61.06436406057858,0,1,2024-05-25
8711,2024-03-09,PH,1093,244,34.91,66,66.03623095137692,0,1,2024-03-14
